route_id,route_type,source_subject,source_domain,name,discipline,module,upper_concept,sub_concept,node_type,first_order_relation_type,language_triggers,exception_flag,content
manual_cf_project_npv_ocf,manual_abstract_route,经济学,金融计算,项目NPV经营现金流,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,项目NPV经营现金流|项目净现值|单位售价|单位变动成本|固定成本|所得税税率|年折旧,,项目经营现金流可按(收入-变动成本-固定成本-折旧)(1-T)+折旧计算，NPV=初始投资负值+各期现金流折现值。
manual_cf_old_equipment_initial_cash_flow,manual_abstract_route,经济学,金融计算,旧设备继续使用初始现金流,会计学大类,财务会计,所得税会计,计税基础与暂时性差异,calculation_or_measurement,measurement_rule,旧设备继续使用初始现金流|旧设备|账面价值|变现价值|经营性流动资产|初始现金流出量,,继续使用旧设备的初始现金流出量通常包括丧失的变现净额及增量营运资本；变现净额需考虑变现价与账面价值差额的所得税影响。
manual_cf_mm_capital_structure_tax_shield,manual_abstract_route,经济学,公司金融,MM资本结构理论,会计学大类,财务会计,负债,现时义务与摊余成本,calculation_or_measurement,measurement_rule,MM资本结构理论|MM理论|负债率达到100%|企业价值最大|债务税盾|资本结构,,含税且忽略破产成本、代理成本等摩擦时，MM理论认为债务税盾使企业价值随负债率提高而提高，极端情形下100%负债时企业价值最大。
manual_fm_reinvestment_pe_ratio,manual_abstract_route,经济学,金融计算,再投资与市盈率,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule|prerequisite,再投资与市盈率|市盈率|再投资|回报率|资本化率|盈利分配,,在资本化率相同条件下，留存再投资收益率高于资本化率会提高估值；市盈率取决于再投资比例、项目回报率与资本成本的组合。
manual_fm_futures_carry_arbitrage,manual_abstract_route,经济学,金融计算,期货持有成本套利,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,期货持有成本套利|黄金期货|持有成本|期货价格|做空期货|买入现货,,若期货价格高于持有成本理论价，可做空期货、买入现货并融资；若期货价格低于理论价，则反向操作。
manual_fm_retention_growth_dividend_model,manual_abstract_route,经济学,金融计算,留存收益增长股利模型,会计学大类,财务会计,所有者权益,权益变动与分配,calculation_or_measurement,measurement_rule,留存收益增长股利模型|每股收益|每股红利|净资产回报率|留存比率|股权资本成本,,留存比率=1-股利/EPS，增长率g=ROE×留存比率，股票价值可用D1/(股权资本成本-g)估算。
manual_mf_keynes_classical_difference,manual_abstract_route,经济学,货币金融,凯恩斯与古典货币理论差异,会计学大类,管理会计,预算控制与经营决策,内部管理决策,concept,same_domain,凯恩斯与古典货币理论差异|凯恩斯|古典经济学|名义工资刚性|市场不能自动出清|非自愿失业|货币增发导致物价上涨,,凯恩斯理论相对古典理论的差异主要体现在名义工资刚性、市场不能自动出清和非自愿失业；货币增发导致物价上涨不是其特有差异。
manual_mf_debt_service_ratio_threshold,manual_abstract_route,经济学,货币金融,外债偿债率警戒线,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,外债偿债率警戒线|偿债率|外债偿债率|20%以下|债务本息|出口收入,,偿债率指当年偿还外债本息额占当年商品与劳务出口收入的比例，国际上通常认为应保持在20%以下。
manual_mf_bop_gap_balance,manual_abstract_route,经济学,货币金融,国际收支缺口定义,会计学大类,财务会计,收入费用利润,确认与期间归属,definition,same_domain,国际收支缺口定义|国际收支缺口|国际收支差额|收支缺口,,国际收支缺口通常指国际收支差额，即国际收支账户在一定时期内收入与支出的差额。
manual_ifx_double_leasing_definition,manual_abstract_route,经济学,国际金融,双重租赁定义,会计学大类,会计学,未细分会计模块,待人工归类,definition,same_domain,双重租赁定义|双重租赁|租赁资产|税收所有人|跨国减税,,双重租赁是指不同国家对租赁资产税收所有人的认定标准不同，从而产生跨国减税安排。
manual_ifx_reserve_currency_conditions,manual_abstract_route,经济学,国际金融,储备货币条件,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule|prerequisite,储备货币条件|储备货币|国际储备资产|自由兑换|购买力稳定,,充当国际储备资产的货币通常需要可自由兑换、在国际货币体系中占重要地位且购买力稳定，不要求货币面值或价值较高。
manual_ifx_direct_quote_bop_model_direction,manual_abstract_route,经济学,国际金融,直接标价法国际收支模型方向,会计学大类,财务会计,收入费用利润,确认与期间归属,concept,same_domain,直接标价法国际收支模型方向|直接标价法|国际收支模型|本国物价|本国收入|本国利率|直接标价法国际收支模型方,,直接标价法下，国际收支模型通常推断汇率与本国物价同方向变动、与本国收入同方向变动、与本国利率反方向变动。
manual_cbf_dupont_core_roe,manual_abstract_route,经济学,财务管理,杜邦分析核心指标,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,杜邦分析核心指标|杜邦分析|ROE|净资产收益率,,杜邦财务分析体系的核心指标是净资产收益率 ROE。
manual_cbf_credit_intermediation_boundary,manual_abstract_route,经济学,商业银行,信用中介作用边界,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,信用中介作用边界|信用中介|闲散货币|闲置资本|续短为长|支付中介,,商业银行信用中介功能可使闲散货币转化为资本、闲置资本得到利用并续短为长；节约流通费用更偏支付中介。
manual_cbf_loan_pricing_principles,manual_abstract_route,经济学,商业银行,贷款定价原则边界,会计学大类,财务会计,收入费用利润,确认与期间归属,standard_or_principle,standard_peer|contrast,贷款定价原则边界|贷款定价原则|利润最大化|市场份额|银行形象|减少贷款量,,商业银行贷款定价原则可包括利润最大化、扩大市场份额、维护银行形象等，不包括减少贷款量。
manual_cbf_cash_asset_management_principles,manual_abstract_route,经济学,商业银行,商业银行现金资产管理原则,会计学大类,会计学,未细分会计模块,待人工归类,standard_or_principle,standard_peer|contrast,商业银行现金资产管理原则|现金资产管理|总量适度|适时调节|安全保障|盈利性原则,,商业银行现金资产管理原则包括总量适度、适时调节和安全保障，不包括盈利性原则。
manual_cbf_business_outsourcing_boundary,manual_abstract_route,经济学,商业银行,银行业务外包意义边界,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,银行业务外包意义边界|银行业务外包|比较优势|节约成本|盈利能力,,银行业务外包可获得技术比较优势、节约成本、集中管理资源，但不等于直接提高盈利能力。
manual_fineng_forward_hedged_revenue,manual_abstract_route,经济学,国际金融,远期锁汇收入,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,远期锁汇收入|远期合约|套期保值|锁汇收入|远期汇率,,使用远期合约套期保值时，锁定本币收入 = 外币金额 × 远期汇率。
manual_fineng_forward_contract_definition,manual_abstract_route,经济学,金融衍生工具,金融远期合约定义,会计学大类,会计学,未细分会计模块,待人工归类,definition,same_domain,金融远期合约定义|未来特定日期|既定价格|金融远期合约,,约定未来特定日期按既定价格买卖某项资产的合约是金融远期合约。
manual_finance_derivatives_functions,manual_abstract_route,经济学,金融衍生工具,金融衍生工具功能,会计学大类,会计学,未细分会计模块,待人工归类,concept,contrast,金融衍生工具功能|金融衍生工具|避险保值|价格发现|资信度,,金融衍生工具基本功能包括避险保值、价格发现和改善资产管理，不包括保持资信度不变。
