route_id,route_type,source_subject,source_domain,name,discipline,module,upper_concept,sub_concept,node_type,first_order_relation_type,language_triggers,exception_flag,content
manual_bp_normal_95_interval,manual_abstract_route,经济学,金融计算,正态分布95%区间,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,regulation,regulation_peer,正态分布95%区间|正态分布|95%|标准差|汇率区间|2个标准差|区间,,近似正态分布下，95%区间通常约为均值±2个标准差。
manual_bp_portfolio_return_weighted_average,manual_abstract_route,经济学,金融计算,组合收益率加权平均,金融学大类,金融学,未细分金融模块,待人工归类,formula_or_calculation,formula_neighbor,组合收益率加权平均|投资组合年百分比收益率|初始价值|年百分比收益率|加权平均,,投资组合年收益率按各资产初始价值加权平均计算。
manual_bp_entrusted_payment_exclusion,manual_abstract_route,经济学,银行理财与信贷,受托支付例外,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,contrast,受托支付例外|受托支付|流动资金贷款|新建信贷关系|信用状况良好,,流动资金贷款中，新建信贷关系且借款人信用状况良好，不属于原则上必须采用受托支付的情形。
manual_bp_corporate_credit_management_principles,manual_abstract_route,经济学,银行理财与信贷,公司信贷管理原则,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,公司信贷管理原则|诚信申贷|贷后管理|贷前管理原则,,公司信贷管理强调诚信申贷、贷后管理等；“贷前管理原则”不是常见并列原则表述。
manual_bp_creditor_protection_limitation,manual_abstract_route,经济学,银行理财与信贷,债权保护诉讼时效,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,债权保护诉讼时效|保护债权|诉讼时效|3年,,向人民法院申请保护债权的诉讼时效期间通常为3年。
manual_bp_credit_investigation_5c,manual_abstract_route,经济学,银行理财与信贷,贷款调查5C原则,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,贷款调查5C原则|初次面谈|5C|信用标准|集中获取客户信息|贷款调查|C原则,,银行调查人员初次面谈可按国际信用5C标准原则集中获取客户信息。
manual_bp_loan_disbursement_operation_order,manual_abstract_route,经济学,银行理财与信贷,贷款发放操作顺序,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,procedure,question_peer,贷款发放操作顺序|发放贷款|操作流程|提交提款申请|发放审查,,贷款发放通常先由借款人提交提款申请及资料，银行受理，再进行发放审查、内部审批签字，最后办理提款手续。
manual_bp_client_financial_goals,manual_abstract_route,经济学,银行理财与信贷,客户理财目标表述,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,formula_or_calculation,formula_neighbor,客户理财目标表述|客户理财目标|短暂目标|经济目标|人生价值目标,,客户理财目标通常包括经济目标、人生价值目标和精神追求；“短暂目标”不是准确表述。
manual_bp_financial_market_fund_intermediation,manual_abstract_route,经济学,银行理财与信贷,金融市场资金融通功能,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,金融市场资金融通功能|金融市场|资金融通|集聚功能|资金供给方|需求方,,金融市场通过多样金融产品和交易方式连接资金供给方与需求方，体现资金融通和集聚功能。
manual_bp_financial_planner_privacy_boundary,manual_abstract_route,经济学,银行理财与信贷,理财规划客户信息收集,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,contrast,理财规划客户信息收集|理财规划师|收集客户信息|客户隐私|不正确,,理财规划师收集客户信息应引导客户说明财务问题，但不能无边界询问客户隐私。
manual_bp_commercial_property_loan_review,manual_abstract_route,经济学,银行理财与信贷,个人商用房贷款审批,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,个人商用房贷款审批|个人商用房贷款|贷款审批|户籍所在地|贷款银行所在地,,个人商用房贷款审批重点看资料完整、借款人资信与还款来源、担保与权属等，不以户籍是否在贷款银行所在地为必要审批内容。
manual_bp_housing_fund_loan_exclusion,manual_abstract_route,经济学,银行理财与信贷,公积金贷款禁入情形,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,公积金贷款禁入情形|公积金个人住房贷款|2笔及以上|贷款记录,,全国范围内已有2笔及以上公积金贷款记录，通常不可以再申请公积金个人住房贷款。
manual_bp_personal_credit_report_query,manual_abstract_route,经济学,银行理财与信贷,个人征信查询申请,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,个人征信查询申请|个人征信|查询申请|委托他人|只能由委托人,,委托他人提交个人征信查询申请的，不应限定只能由委托人本人领取；可按约定方式领取或接收。
manual_bp_collateral_management_flow,manual_abstract_route,经济学,银行理财与信贷,押品管理流程,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,formula_or_calculation,formula_neighbor|question_peer,押品管理流程|押品管理|材料受理|审查|押品价值评估|抵质押权,,押品管理通常按材料受理、审查、押品价值评估、抵质押权设立与变更、日常管理、返还与处置等流程推进。
manual_bp_qualified_investor_private_wealth,manual_abstract_route,经济学,银行理财与信贷,私募理财合格投资者,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,regulation,regulation_peer,私募理财合格投资者|私募理财|合格投资者|2年以上投资经历|净资产|2000万,,私募理财合格投资者通常需具备风险识别承受能力和2年以上投资经历；法人或组织净资产门槛一般为最近1年末不低于1000万元而非2000万元。
manual_bp_compliance_management_mechanisms,manual_abstract_route,经济学,商业银行,合规管理机制,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,合规管理机制|合规管理|合规绩效考核|合规问责|诚信举报|合规培训,,合规管理基本机制包括合规绩效考核与问责、诚信举报、合规培训与教育等。
manual_bp_non_financing_guarantee_boundary,manual_abstract_route,经济学,商业银行,非融资性担保边界,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,contrast,非融资性担保边界|非融资性担保|投标保证|履约保证|质量保证|借款保证,,非融资性担保包括投标保证、履约保证、质量保证等；借款保证属于融资相关保证，不属于非融资性保证业务。
manual_bp_quick_ratio_judgement,manual_abstract_route,经济学,商业银行,速动比率判断,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,contrast,速动比率判断|速动比率|应收账款较多|小于1|错误,,速动比率通常以1左右较合适，应收账款较多并不意味着速动比率应小于1。
manual_bp_loan_five_classification,manual_abstract_route,经济学,商业银行,贷款五级分类,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,贷款五级分类|资不抵债|可疑类|逾期90天|次级类|五级分类,,借款人资不抵债通常属于可疑类贷款特征；贷款逾期90天以上至少应划为次级类。
manual_bp_collateral_surplus_mortgage,manual_abstract_route,经济学,商业银行,余额抵押条件,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,formula_or_calculation,formula_neighbor|prerequisite,余额抵押条件|抵押物价值|担保债权余额|同时抵押|多个债权人,,抵押物价值大于其所担保债权余额部分时，可就同一财产向多个债权人抵押。
manual_bp_branch_full_service_channel,manual_abstract_route,经济学,商业银行,全方位网点营销渠道,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,全方位网点营销渠道|全方位网点|营销渠道|个人和公司|全面服务,,能为个人和公司提供各种产品和全面服务的营销渠道，属于全方位网点机构营销渠道。
