id,ceval_subject,ceval_chinese_name,sub_concept,node_type,example_count,has_explanation,source_tier,confidence
ceval_seed.college_physics.013.Fe,college_physics,大学物理,Fe,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.014.cdot,college_physics,大学物理,cdot,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.015.sigma,college_physics,大学物理,sigma,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.016.omega,college_physics,大学物理,omega,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.017.phi,college_physics,大学物理,phi,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.018.3F,college_physics,大学物理,3F,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.019.只有,college_physics,大学物理,只有,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.020.hc,college_physics,大学物理,hc,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.021.prime,college_physics,大学物理,prime,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.022.Delta,college_physics,大学物理,Delta,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.023.在双缝干涉实验中,college_physics,大学物理,在双缝干涉实验中,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.024.U1,college_physics,大学物理,U1,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.025.U2,college_physics,大学物理,U2,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.026.是正确的,college_physics,大学物理,是正确的,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.027.dt,college_physics,大学物理,dt,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.028.rho,college_physics,大学物理,rho,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.029.不同,college_physics,大学物理,不同,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.030.相同,college_physics,大学物理,相同,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.031.pm,college_physics,大学物理,pm,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.032.Hz,college_physics,大学物理,Hz,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.033.2g,college_physics,大学物理,2g,procedure,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.034.2k,college_physics,大学物理,2k,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.035.2倍,college_physics,大学物理,2倍,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.036.半径为,college_physics,大学物理,半径为,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.037.2n,college_physics,大学物理,2n,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.038.2i,college_physics,大学物理,2i,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.039.2j,college_physics,大学物理,2j,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.040.5L,college_physics,大学物理,5L,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.041.mg,college_physics,大学物理,mg,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.042.向棱边方向平移,college_physics,大学物理,向棱边方向平移,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.043.E1,college_physics,大学物理,E1,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.044.E2,college_physics,大学物理,E2,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_physics.045.使电容减小,college_physics,大学物理,使电容减小,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.001.theta,college_chemistry,大学化学,theta,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.002.2O,college_chemistry,大学化学,2O,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.003.Fe,college_chemistry,大学化学,Fe,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.004.mathrm,college_chemistry,大学化学,mathrm,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.005.NH,college_chemistry,大学化学,NH,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.006.mol,college_chemistry,大学化学,mol,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.007.Cl,college_chemistry,大学化学,Cl,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.008.text,college_chemistry,大学化学,text,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.009.dm,college_chemistry,大学化学,dm,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.010.Cu,college_chemistry,大学化学,Cu,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.011.cdot,college_chemistry,大学化学,cdot,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.012.varphi,college_chemistry,大学化学,varphi,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.013.Na,college_chemistry,大学化学,Na,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.014.CO,college_chemistry,大学化学,CO,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.015.NO,college_chemistry,大学化学,NO,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.016.Cr,college_chemistry,大学化学,Cr,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.017.Zn,college_chemistry,大学化学,Zn,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.018.sp,college_chemistry,大学化学,sp,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.019.CH,college_chemistry,大学化学,CH,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.020.delta,college_chemistry,大学化学,delta,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.021.Sn,college_chemistry,大学化学,Sn,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.022.2S,college_chemistry,大学化学,2S,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.023.2CO,college_chemistry,大学化学,2CO,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.024.times10,college_chemistry,大学化学,times10,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.025.OH,college_chemistry,大学化学,OH,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.026.stackrel,college_chemistry,大学化学,stackrel,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.027.NaCl,college_chemistry,大学化学,NaCl,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.028.Co,college_chemistry,大学化学,Co,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.029.NaOH,college_chemistry,大学化学,NaOH,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.030.Br,college_chemistry,大学化学,Br,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.031.quad,college_chemistry,大学化学,quad,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.032.pH,college_chemistry,大学化学,pH,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.033.Mg,college_chemistry,大学化学,Mg,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.034.mathbf,college_chemistry,大学化学,mathbf,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.035.2CH,college_chemistry,大学化学,2CH,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.college_chemistry.036.Pb,college_chemistry,大学化学,Pb,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
