card_id,ceval_subject,ceval_chinese_name,discipline,module,upper_concept,sub_concept,node_type,matched_question_count,definition_clue_count,regularity_clue_count,trap_clue_count,example_count,needs_authoritative_upgrade
ceval_card.college_physics.004.left,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,left,concept,6,0,0,0,6,True
ceval_card.college_physics.005.right,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,right,concept,6,0,0,0,6,True
ceval_card.college_physics.006.vec,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,vec,formula_or_calculation,5,0,0,0,5,True
ceval_card.college_physics.007.pi,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,pi,formula_or_calculation,11,0,0,0,8,True
ceval_card.college_physics.008.lambda,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,lambda,formula_or_calculation,5,4,2,0,5,True
ceval_card.college_physics.009.cos,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,cos,concept,8,0,0,0,8,True
ceval_card.college_physics.010.MeV,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,MeV,formula_or_calculation,4,5,2,0,4,True
ceval_card.college_physics.011.mu,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,mu,formula_or_calculation,2,0,0,0,2,True
ceval_card.college_physics.012.Li,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,Li,concept,1,0,0,0,1,True
ceval_card.college_physics.013.Fe,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,Fe,concept,1,0,0,0,1,True
ceval_card.college_physics.014.cdot,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,cdot,formula_or_calculation,5,0,0,0,5,True
ceval_card.college_physics.015.sigma,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,sigma,formula_or_calculation,3,0,0,0,3,True
ceval_card.college_physics.016.omega,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,omega,concept,2,0,0,0,2,True
ceval_card.college_physics.017.phi,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,phi,concept,2,0,0,0,2,True
ceval_card.college_physics.018.3F,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,3F,formula_or_calculation,3,2,1,0,3,True
ceval_card.college_physics.019.只有,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,只有,formula_or_calculation,3,0,0,0,3,True
ceval_card.college_physics.020.hc,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,hc,concept,2,0,0,0,2,True
ceval_card.college_physics.021.prime,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,prime,formula_or_calculation,2,3,2,0,2,True
ceval_card.college_physics.022.Delta,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,Delta,formula_or_calculation,2,3,2,0,2,True
ceval_card.college_physics.023.在双缝干涉实验中,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,在双缝干涉实验中,concept,7,0,0,0,7,True
ceval_card.college_physics.024.U1,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,U1,concept,4,0,0,0,4,True
ceval_card.college_physics.025.U2,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,U2,concept,3,0,0,0,3,True
ceval_card.college_physics.026.是正确的,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,是正确的,concept,13,2,3,0,8,True
ceval_card.college_physics.027.dt,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,dt,formula_or_calculation,2,1,0,0,2,True
ceval_card.college_physics.028.rho,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,rho,formula_or_calculation,2,0,0,0,2,True
ceval_card.college_physics.029.不同,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,不同,formula_or_calculation,11,0,0,0,8,True
ceval_card.college_physics.030.相同,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,相同,formula_or_calculation,29,0,0,0,8,True
ceval_card.college_physics.031.pm,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,pm,formula_or_calculation,3,0,0,0,3,True
ceval_card.college_physics.032.Hz,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,Hz,formula_or_calculation,3,0,0,0,3,True
ceval_card.college_physics.033.2g,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,2g,procedure,1,3,3,0,1,True
ceval_card.college_physics.034.2k,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,2k,formula_or_calculation,4,3,3,0,4,True
ceval_card.college_physics.035.2倍,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,2倍,formula_or_calculation,4,0,0,0,4,True
ceval_card.college_physics.036.半径为,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,半径为,formula_or_calculation,13,0,0,0,8,True
ceval_card.college_physics.037.2n,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,2n,concept,5,0,0,0,5,True
ceval_card.college_physics.038.2i,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,2i,formula_or_calculation,2,0,0,0,2,True
ceval_card.college_physics.039.2j,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,2j,formula_or_calculation,2,0,0,0,2,True
ceval_card.college_physics.040.5L,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,5L,concept,1,0,0,0,1,True
ceval_card.college_physics.041.mg,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,mg,formula_or_calculation,2,4,3,0,2,True
ceval_card.college_physics.042.向棱边方向平移,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,向棱边方向平移,concept,2,0,0,0,2,True
ceval_card.college_physics.043.E1,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,E1,concept,2,0,0,0,2,True
ceval_card.college_physics.044.E2,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,E2,concept,2,0,0,0,2,True
ceval_card.college_physics.045.使电容减小,college_physics,大学物理,物理与工程大类,物理工程,模型、定律与工程规范,使电容减小,formula_or_calculation,2,0,0,0,2,True
ceval_card.college_chemistry.001.theta,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,theta,formula_or_calculation,25,0,1,0,8,True
ceval_card.college_chemistry.002.2O,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,2O,formula_or_calculation,39,4,0,0,8,True
ceval_card.college_chemistry.003.Fe,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,Fe,formula_or_calculation,25,0,0,0,8,True
ceval_card.college_chemistry.004.mathrm,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,mathrm,formula_or_calculation,7,0,0,0,7,True
ceval_card.college_chemistry.005.NH,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,NH,formula_or_calculation,29,2,0,0,8,True
ceval_card.college_chemistry.006.mol,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,mol,formula_or_calculation,29,0,1,0,8,True
ceval_card.college_chemistry.007.Cl,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,Cl,formula_or_calculation,54,4,0,0,8,True
ceval_card.college_chemistry.008.text,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,text,formula_or_calculation,8,0,0,0,8,True
ceval_card.college_chemistry.009.dm,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,dm,formula_or_calculation,15,0,0,0,8,True
ceval_card.college_chemistry.010.Cu,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,Cu,formula_or_calculation,13,0,0,0,8,True
ceval_card.college_chemistry.011.cdot,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,cdot,formula_or_calculation,7,0,0,0,7,True
ceval_card.college_chemistry.012.varphi,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,varphi,regulation_or_standard,6,0,0,0,6,True
ceval_card.college_chemistry.013.Na,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,Na,formula_or_calculation,39,5,2,0,8,True
ceval_card.college_chemistry.014.CO,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,CO,formula_or_calculation,27,2,1,0,8,True
ceval_card.college_chemistry.015.NO,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,NO,concept,22,4,1,1,8,True
ceval_card.college_chemistry.016.Cr,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,Cr,formula_or_calculation,10,3,0,0,8,True
ceval_card.college_chemistry.017.Zn,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,Zn,formula_or_calculation,7,4,1,0,7,True
ceval_card.college_chemistry.018.sp,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,sp,formula_or_calculation,9,2,0,0,8,True
ceval_card.college_chemistry.019.CH,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,CH,concept,7,0,0,0,7,True
ceval_card.college_chemistry.020.delta,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,delta,formula_or_calculation,8,0,0,0,8,True
ceval_card.college_chemistry.021.Sn,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,Sn,concept,9,0,0,0,8,True
ceval_card.college_chemistry.022.2S,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,2S,formula_or_calculation,14,3,1,0,8,True
ceval_card.college_chemistry.023.2CO,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,2CO,formula_or_calculation,9,1,1,0,8,True
ceval_card.college_chemistry.024.times10,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,times10,formula_or_calculation,4,0,1,0,4,True
ceval_card.college_chemistry.025.OH,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,OH,formula_or_calculation,19,0,0,0,8,True
ceval_card.college_chemistry.026.stackrel,college_chemistry,大学化学,化学大类,化学,物质结构、反应与实验,stackrel,concept,3,0,0,0,3,True
